reviewId,userName,score,at,content,sentiment,content_eng
f1e10a29-bb08-4bcf-9e7f-7679ea71237a,Abie Salma,1,2022-08-14 13:54:42,"Kacau, app sering logout",Negative,chaotic the app often log out
7cf7d631-68be-4d26-b8f2-d27d42f012fe,Aripudin Pudin,5,2022-08-14 09:55:23,"Bagus sih menurutku, gak ribet aplikasinya 👍👍👍",Positive,good in my opinion not_complicated application thumbs_up  thumbs_up  thumbs_up
37b86424-86dd-4048-917f-bc0dfc882e0c,al muallif,3,2022-08-13 23:32:38,lumayaaan bagus,Positive,pretty good
6bc96108-f55b-43e2-af19-9ad80be6a16c,Asep Rohmandar,4,2022-08-13 19:47:44,"Aplikasi yang cukup bagus dan menunya baik bagi pembaca maupun penulis termasuk grouping ! Akan tetapi perlu ada ruang khusus, kolaborasi dengan sistem pendanaan dan marketplace bagi usernya !",Positive,a pretty good application and the menu both for readers and writers including groupinghowever there needs to be a special room collaboration with a funding system and marketplace for the user
a5083086-1baa-459a-a846-371fcb9ca845,Habibatulmahtubah Alkarimi,5,2022-08-12 12:37:19,"Selama menggunakan opinia, ada banyak pengalaman yang saya dapatkan. Semoga apk ini bisa tetap memberikan manfaat buat para penulis dan pembaca",Positive,while using opinion there are many experiences that i havehopefully this apk can continue to benefit the writers and readers
36baf61b-c98e-415f-b8d2-dac935ad9ea5,Chandra Fu,1,2022-08-12 08:33:51,Kagak bener nih. Updatenya maksa. Buka apk langsung diarahkan ke playstore. Maksa bener apknya. Kalau kek gini mending gue uninstall aja. Males gue jadinya.,Negative,kagak bener nihhis updatesopen the apk directly to the playstoremust be his apkif this cake is gue uninstallmales are so
ed56c85f-bc84-48cc-88dc-ce4c52b4b46b,Mambaul Athiyah,4,2022-08-10 22:05:56,Bagus,Positive,good
939c82e7-6266-4863-a683-4ad2e428f9f8,Evi Seftariani,5,2022-08-10 21:06:20,"Aku suka aplikasinya, bisa menuangkan ide kita apapun itu di aplikasi ini.",Positive,i like the application can pour our ideas in this application
0121a180-a67e-495a-9593-3b9d863c0f1e,Dinar Zumna,5,2022-08-10 18:25:21,Wadah literasi yang menyenangkan dan menginspirasi. Mantap! Tidak kaleng-kaleng.,Positive,a pleasant and inspiring literacy containerexcellentnot_cans
85eb609a-28b0-4111-864e-238e121f9c51,Susan Hanaso,4,2022-08-10 18:05:53,"Masih belum paham siih, tapi dapet rekomendasi dari temen, yaudah di coba aja dlu. Semoga aplikasi nya sebagus rekomendasi temen",Positive,i still dont understand but i got a recommendation from a friend so i just tried ithopefully the application is as good as a friends recommendation
debcc9db-f654-4ac6-ab02-4ff32d1b48db,Tundjungsari Ratna,3,2022-07-30 03:26:45,Kadang agak sulit cari tulisan seseorang,Negative,sometimes its a bit difficult to find someones writing
feb7125a-ce46-4f9c-9cf7-d63330f7b6b3,Haikal,5,2022-07-28 17:51:46,Aplikasinya benar2 menginspirasi,Positive,the application is truly inspiring
f2dc45f3-8219-484c-b6c2-9128a031cb07,varesyana sofian,5,2022-07-27 08:05:15,Good,Positive,good
5116fd5d-3e55-42aa-ba4d-6a8925390204,Siti elis Suminar,5,2022-07-24 18:20:32,Aplikasi yang nyaman banget. Seketika jadi rumah kedua 💖💖💖💖,Positive,very comfortable applicationinstantly became the second home sparkling_heart  sparkling_heart  sparkling_heart  sparkling_heart
739be913-07eb-4e15-9428-fa9b8fa4db64,windita,5,2022-07-20 16:19:11,aplikasi yg baik utk penulis dan pembaca,Positive,good application for writers and readers
64110589-aeea-4032-b3b5-c162a78ff0a7,Rudy Riwukaho,5,2022-07-17 05:07:20,"Bagus neeh, ada penghargaan yang cukup terhadap karya seseorang",Positive,good neeh there is enough appreciation for someones work
1fa24bf7-9bf0-4d56-9597-783bd7135d19,Kikit Hastuti,5,2022-07-16 21:19:19,"Terharu bgt dgn kisah mas Dimas,semangat trs yaa",Positive,touched by the story of mas dimas the spirit then
adff8a0a-ebe4-4dd2-9a5b-23b2c273596c,anee rodeen,5,2022-07-08 19:28:10,Suka baca di sini,Positive,like to read here
74022a43-1af2-4a11-8f50-174043f938cb,Asih Triani,4,2022-07-07 21:35:10,"Aplikasinya bagus, tapi masih ada bugnya.",Positive,the application is good but there is still a bug
bca8a231-906d-4404-b303-d09875eeb7c3,Enryu1411,1,2022-07-07 15:29:23,"Bug layar kosong di beberapa bagian, notifikasi juga harus nunggu 4 hari baru muncul, layar blank saat hendak publish artikel. Serius kah ini sudah di test ke hampir keseluruhan ponsel?",Negative,empty screens bugs in several parts notifications must also wait 4 days to appear the blank screen when you want to publish articlesis this serious have been tested to almost all mobile phones
d472a53e-8b80-4b77-8428-f97ccbfd06e7,Idham Samudra,4,2022-07-06 09:26:48,"Awalnya, oke banget ini aplikasi. Mudah buat copas tulisan sesuai bagian mana yang kita mau. Sayangnya, notifikasiku terhenti di 4 juli. Habis itu enggak muncul notifikasi di aplikasi. Padahal ada notifikasi di jendela bahwa postinganku ada yang suka dan terhibur. Nanti jika ada orang komen, kalau di notif gak nongol, kesulitan dong kita cari dia komen di postingan kita yang mana. Mohon diperbaiki lagi.",Positive,initially this is really an applicationeasy to copy and paste the writing according to which part we wantunfortunately my notification stopped on july 4after that the notification appeared in the applicationeven though there is a notification in the window that my post is like and entertainedlater if there are people commented if in notifs do not_appear it is difficult for us to find him commented in our postplease fix it again
64c7b04d-9972-4ebe-bb45-87effd762bd8,karmila karmila,5,2022-07-04 13:37:25,"Aplikasi menyenangkan, bisa belajar menulis dan membaca. Bagi yang hobi menulis cepetan download aplikasi opinian yang bakalan nyesel deh.",Positive,fun application can learn to write and readfor those who like to write hurry downloading opinion applications that will regret it
f6b56ead-0ad9-4bc5-bc38-043b93b3f6b3,Tuti Indrawati,3,2022-07-04 06:04:44,"Baru ikutan di Opinia,mudah² ASN l lancar nanti nya.",Negative,just followed in opinion its easy to run smoothly later
26e24e53-8fcb-435d-9128-dc57ae3cc4ee,Rina Sutisna,5,2022-06-27 08:52:46,Aplikasi yang sangat bagus,Positive,very good application
62ad0dd1-3662-471c-a82d-0547387c3c36,emely rizki,5,2022-06-26 12:59:26,Sukses selalu Opinia,Positive,success is always opinion
5f115204-4a31-4d9c-8cec-982108952726,Anggun Dadang,5,2022-06-24 03:59:07,Bagus,Positive,good
db1639f0-6451-42b3-8aca-5f561b6ef2f1,Quora_ youtixs,5,2022-06-23 17:48:51,Aplikasi bagus patut dicoba nih,Positive,good application is worth a try
30593377-66c0-42b9-b7a1-f8ac878b7621,Fatkhul Arifuddin,5,2022-06-19 08:19:25,Sangat terhibur,Positive,very entertained
1c85970d-ffd4-4297-8257-4226389a2e5a,nur khasanah nur,3,2022-06-17 20:42:25,Lambat,Negative,overdue
88847c6d-1382-4a29-9090-8e7ec5678d0a,Dian Novianti,5,2022-06-15 10:44:51,"Keren, lah, pokoknya. 👍👍👍",Positive,cool anyway thumbs_up  thumbs_up  thumbs_up
53da03f5-4d75-4b1f-925e-6d7260f5fdea,Islamiaty Trisni,1,2022-06-14 17:43:05,"Sebelumnya saya suka dengan aplikasi ini. Tapi setelah tidak bisa di buka kembali, saya jadi kecewa",Negative,previously i like this applicationbut after it can not_be reopened i became disappointed
d2ce5967-469d-44a3-bba3-c30398de0e9d,Mawarni,5,2022-06-13 18:42:17,Alhamdulillah opinia aplikasi luar biasa Memberi ruang buat pembaca dan juga penulis untuk bekarya. Salam hangat dari mawar,Positive,alhamdulillah opinion the extraordinary application provides space for readers and also writers to workwarm greetings from mawar
50950328-32cb-4177-b35a-ece5f5a4c317,Danto Rangkotu,5,2022-06-12 11:34:22,Baru belajar Semoga bermanfaat 🙏,Positive,new learning hopefully useful folded hands
41c811bd-7332-45e1-b8dd-737ec4b7eb66,pramoedya Ananta Toer,5,2022-06-12 00:52:37,"Aplikasi yang sangat membantu penulis baru, untuk menyalurkan karyanya.",Positive,applications that really help new writers to channel his work
b38c5a11-f89b-45b7-b4ab-370697c8d4eb,Netty Suherlis,5,2022-06-11 21:45:03,Aplikasi keren ini...penulis dan pembaca sama2 dpt keuntungan.,Positive,this cool application  writer and reader both benefit
1c87e5c5-5cc5-4970-8814-401346651083,reinza rein,5,2022-06-11 13:22:12,"Aplikasi menulis yang sangat nyaman, terima kasih karena telah memperbaiki bug yg mengganggu saat claim pop reward",Positive,very comfortable writing application thank you for fixing a disturbing bugs when claiming pop rewards
839f635c-b710-4ba5-99e7-77c758c5e500,Elvo Yani,5,2022-06-11 11:23:59,"Buat yang gaptek seperti saya, Opinia selalu mudah dan terbaik pada saat ini",Positive,for those who are like me opinion is always easy and best at this time
fcd8b061-d5fa-4a93-bd0b-dea8fc889cfc,Ach Yani el-Rusyd,1,2022-06-11 09:33:27,"Sy bingung dengan aplikasi opinia. Setelah aktif beberapa hari kirim tulisan, apk-nya minta upgrade. Diarahkan langsung ke plays store yang hanya menampilkan loading tidak ter-upgrade dari semalam. Untuk sementara sy berkesimpulan bahwa apk opinia beserta relasinya dengan plays store sangat tidak memuaskan.",Negative,im confused with the opinion applicationafter being active a few days send writing the apk asks for upgradingdirected directly to the play store which only displays loading not_upgraded from last nightfor the time being i concluded that the opinion apk and its relationship with the play store are very unsatisfactory
360fb521-fde9-4d6f-9ab5-13b3b24ad5de,Khanza Az-Zahra,5,2022-06-11 08:03:27,Suka banget dengan aplikasi ini😍😍😍,Negative,suka banget dengan aplikasi inismiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes
4b4266af-f76a-4add-8fb4-9352a14e8648,dian febriyanti,5,2022-06-10 23:23:33,"Baru download aplikasi ini, semoga memudahkan dalam menulis dan menyalurkan ide",Positive,just downloaded this application hopefully it will make it easier to write and channel ideas
39d8a2b8-7f48-4d4f-a7b4-a34334dddc9d,Indri Astuti Purwanti,5,2022-06-10 22:25:35,"Bagus sekali aplikasi ini, penulis maupun pembaca sama-sama mendapatkan poin😍",Positive,this application is very good the writer and reader both get points smiling_face_with_hearteyes
03d6cecc-d860-462b-ab20-9464ba456576,Lisda sholihatul uulaa,5,2022-06-10 22:19:51,"Baru nyoba, dan ternyata kerasan! Semoga tetap menjadi rumah yang nyaman bagi para penggunanya, ya. 💚",Positive,just tried and it turned out to be at homehopefully it will remain a comfortable home for its users yes green_heart
72b0ec8f-e3f4-4034-bbc8-aca1e0ee40ca,V Yie,5,2022-06-10 21:51:30,Allhmdulillah bisa menulis tanpa harus ad yg tersindir,Positive,alhamdulillah i can write without having to be insinuated
c463d049-e6ec-4742-91ee-cde728b9aa2b,enny123 123,5,2022-06-10 20:27:23,Aplikasi keren,Positive,cool application
f5b61e89-255d-420a-884f-a581704160c4,Her Astrajingga,3,2022-06-10 20:10:16,"Opinian okey. Tapi sayang, penulis TERLALU BEBAS. Jadi harus diberi rambu. Rambu isi dan gbr.",Negative,okey opinionbut unfortunately the author is too freeso you have to be given a signfill signs and fig
4b5cf473-c809-4430-850d-37248deb87a2,ufit muyasy,5,2022-06-10 20:03:51,"Aplikasi opinia ini sangat menguntungkan penulis dan membaca. Apalagi, banyak ilmu di dalamnya",Positive,this opinion application is very beneficial for the author and readmoreover a lot of knowledge in it
fe059251-6de6-4df2-b274-b8abc15f3f8a,Aimee Ratri357,5,2022-06-10 19:41:51,"Aplikasi yang sangat bagus, baik untuk penulis atau pun pembaca, bisa mendapatkan keuntungan. Hanya saja, sesekali saya mengalami loading yang cukup lama hanya untuk log in. Semoga kedepannya Opinia bisa lebih berkembang pesat dan mendukung para penulis di Indonesia",Positive,a very good application both for writers or readers can benefitits just that occasionally i experience a long loading just for logging inhopefully in the future opinion can be more rapidly developing and supporting writers in indonesia
da45d8bf-d042-4ae8-bf6b-146fc1b8ce6b,Hanna Oktaviani,5,2022-06-10 19:35:05,Keren pokomen,Negative,kerens came
ea2ddfde-3dee-46d5-82b2-e941b471eaab,Harys Rock,5,2022-06-10 18:25:55,Kereeenn!,Negative,kereeenn
8422e2fa-de59-4817-9ab1-1dce41beaef2,Mulki Alam,2,2022-06-08 15:06:51,Masih mentah. Orang seenaknya aja menandai di postingan vulgar tanpa bisa kita hapus dan blokir.,Negative,still rawpeople just mark in the vulgar post we can delete and block
2df42860-9ea0-4821-bf2f-44212853cb0a,Margarita Wihaulia,5,2022-06-05 20:15:28,Aplikasi Opinia memiliki ciri khas yang berbeda dari aplikasi lain. Untuk anda yang ingin mendapatkan Hadiah-hadiah menarik semuanya ada disini. Bahkan di bulan pertama penggunaan saya sudah mendapatkan uang tunai dari tulisan sederhana yang saya parkirkan di aplikasi ini dan tentunya pengeluaran uang pulsa aman jika anda mendownload aplikasi ini. Cobain buruan jangan ketinggalan ya!,Positive,opinia application has different characteristics from other applicationsfor those of you who want to get interesting gifts everything is hereeven in the first month of use i have gotten cash from the simple writing that i parked in this application and of course the expenditure of the credit money is safe if you download this applicationtry hurry up dont miss it
d7fa5e90-b335-47b0-87bf-b5094a3500e8,Meti Rosiana,5,2022-06-05 07:21:16,Bagus,Positive,good
f99eab56-dc39-4dde-954c-c849135b7bb6,Imelyo,5,2022-06-04 18:33:22,"Aplikasi yang keren buat berbagi tulisan-tulisan ringan, 🤩 Kalau boleh kasih saran. Please ada pengaturan tersimpan ke draft secara otomatis karena aplikasi sering forced close. Alhasil, tulisan panjangku hilang karena belum sempat tersimpan/publis. Terima kasih banyak, 🙏",Positive,a cool application for sharing light writings  starstruck if you may give adviceplease have settings stored to the draft automatically because the application is often forced closeas a result my long writing was lost because it had not_been storedpublistedthank you very much  folded_hands
a05f0bc8-496f-4c8f-a26c-472a8046f81e,Khairun Nissa,5,2022-06-02 21:51:47,Semoga app ini memberikan pembelajaran dan keuntungan...,Positive,hopefully this app provides learning and profit 
4c0de65c-ff09-4146-835c-d8025928d0d8,Review Barang Suka Suka,5,2022-06-02 16:17:48,"So far saya betah. Karena kondisi masih kondusif. Tulisan yang ada kebanyakan memang bisa dibaca. Bukan hanya spam, drama, tau curhat geje.",Negative,so far i feel at homebecause conditions are still conducivethe posts that exist mostly can indeed be readnot_only spam drama know vent
92591307-1627-4b88-aeb5-f74c47a4edbf,Desi Lubis,5,2022-06-01 01:28:57,Awesome,Positive,awesome
e60da12d-41e4-4fd6-914c-e7308747558a,Rida rida,5,2022-05-31 15:54:35,"Pokoknya cinta banget sama opinia, semoga kedepannya makin sukses dan kedepannya apabila ada kebijakan baru tidak pernah mempersulit member ❤❤❤",Positive,anyway really love with opinion hopefully in the future it will be more successful and in the future if there is a new policy never_make it difficult for members red_heart  red_heart  red_heart
f4d28d1f-1ee4-499d-96f0-0906dae4c891,Teuku MauLidien,5,2022-05-30 22:06:25,Sangat berguna,Positive,very useful
7a20fec7-04cc-4fb8-ae92-c5212d3d5a36,Badri Atun,5,2022-05-29 22:20:08,bagus...,Positive,good
7bac259a-8f68-4094-ac45-1dc7f71f28d4,Dewi Sartika,5,2022-05-27 21:01:31,"Hampir 1 tahun ini aktif menulis di Opinia, alhamdulillah banyak hal positif dan keuntungan yang saya dapatkan dari platform ini. Semoga ke depan, Opinia makin menjadi lebih baik dan mewarnai dunia literasi Indonesia.",Positive,nearly 1 year actively writing in opinion alhamdulillah many positive things and the benefits that i got from this platformhopefully in the future opinion will be better and coloring the world of indonesian literacy
523c37c7-8853-4559-aee8-3515be7e73da,Ipit Kalishgan,5,2022-05-27 20:49:39,Tempat nyaman untuk membaca. Cerita-cerita yang tersaji sangat berkualitas dan bernas,Positive,a comfortable place to readthe stories presented are very high quality and pithy
bf5ea594-23b8-49ee-8436-c1e06dce5c1a,Aisyah Attamimi,5,2022-05-26 07:29:03,Bagus critanya,Positive,good crita
7d79f530-aa88-4466-b7fd-62584fbcf532,Istiana Wahyuningsih,5,2022-05-24 22:05:02,Semoga semakin sukses dan keren.,Positive,good luck and cool
1b524147-eb15-4c6a-a414-4eec91b09a2d,Ilva Z,5,2022-05-24 09:55:34,"Opinia ini sebuah aplikasi yang keren banget. Apalagi update terbaru tidak hanya penulis saja yang dapat reward di sana , tapi pembaca juga. Uwah, mantap banget. Semoga ke depannya Opinia terus berbenah dan menjadi yang terdepan dalam memajukan literasi bangsa. Aamiin.",Positive,this opinion is a very cool applicationmoreover the latest updates are not_only writers who can reward there but also readersuwah really greathopefully in the future opinion will continue to improve and be at the forefront in advancing the nations literacyamen
1125bf4f-e806-4423-bfe8-1d68eab3e412,Urip Widodo,5,2022-05-24 08:13:55,"Aplikasi yg very good, terutama utk pegiat literasi",Positive,very good applications especially for literacy activists
5ca90933-d295-4b5e-a5f0-029510eebc45,Rahma Syukriah Sy,5,2022-05-24 06:11:42,"Makin jaya Opinia... Abia ini mau gas baca ah, biar nambah poin. Tetap inspiring and Fun, ya! 😆😆",Positive,the more victorious opinion  this abia wants gas to read ah so that you can add pointsstay inspiring and fun yes grinning_squinting_face  grinning_squinting_face
cc03d2d1-4e4f-4469-a078-e5a9d0f0fbb6,Fatiha Galin,5,2022-04-15 19:06:45,"Aplikasi 100% milik anak bangsa, saya siap menyimpan seluruh karya novel saya untuk Opinia",Positive,100 application belonging to the nations children i am ready to store all my novels for opinion
7c9fdf4c-c244-4a18-8f47-46bb32a24780,Iskandar Zoel,3,2022-04-08 13:50:24,Well,Positive,well
15ea65fa-e2bd-40c6-bea4-ce912a777924,"Suwito ,",5,2022-04-08 11:14:04,Mantappppp,Negative,mantappppp
e0ce27f7-1481-4ef1-9a54-9011bbffccac,Alwin Jawi,5,2022-04-07 04:40:46,Sangat Keren,Positive,very cool
2b13f840-b169-4183-bad2-d6e9434b50a5,Ikram Taib,4,2022-03-18 09:40:45,Sangat luar biasa opinia ini. Sukses selalu,Positive,very extraordinary opiniongood luck for the future
db27bf57-d46e-4aa9-8dc7-c2209891f48d,Arif Sufyan,5,2022-02-11 09:31:34,"Saya beri bintang 5. Regulasi penghasilannya relatif lebih menguntungkan bagi penulis, lebih manusiawi. Hanya saja tolong lebih ditingkatkan, terutama fitur pesan dan membentuk grup belum optimal, bahkan sepertinya tak berfungsi. Semoga opinia melesat dan berjaya, mampu mengantarkan penulis ke arah yang lebih baik. Aamiin.",Positive,i give 5 stars the regulation of income is relatively more profitable for the writer more humaneits just that please improve it especially the message feature and form a group is not_optimal even it doesnt seem to workhopefully the opinion is shot and triumphed able to deliver the writer for a better directionamen
2bcfc513-b7b2-474e-bf08-893e19bd98bd,Gabriel Dehot,5,2022-02-10 10:07:23,Kreatif dan Edukatif..,Positive,creative and educative 
3b908cf9-3ef1-4713-94b4-1784e557038b,Setsu Gaming,5,2022-02-10 09:31:41,"Saya suka aplikasinya, tapi tolong di hp saya Oppo A92 selalu force close :'(",Positive,i like the application but please on my cellphone oppo a92 always force close 
43ae4f6b-47c3-44de-8605-0bb691efd7a1,Trian Alif,5,2022-02-02 22:33:09,Mantapsss lurr,Positive,mantapsss lurr
c6716802-71ad-4b6f-963b-5c3c9262afd4,Agus Oloan Naibaho,5,2022-01-24 20:45:57,Mantap aplikasinya semoga Opinia ini bisa jadi etalase bagi penulis dan pembaca tanah air yang ingin menambah kemampuan menulis pun yang ingin menambah pengetahuan membaca. Semoga semakin mantap...,Positive,the application is great hopefully this opinion can be a storefront for writers and readers of the country who want to increase the ability to write even who want to increase reading knowledgehopefully more solid 
73f9d823-195c-4c19-a7e1-fa2cd5a1b459,Irma Dewi Meilinda,5,2022-01-18 13:01:50,"Semoga opinia bisa dibuat sistem autosave, jadi walau keluar sendiri sebelum simpan, bisa kita edit di draft. Soalnya beberapa menit yang lalu, saya tinggal sebentar karena anak nangis, eh aplikasinya ngerestar sendiri dong pas dibuka lagi. Jadinya hilang tulisannya. Udah lupa detail tulisan yang sudah saya rangkai. 😑",Positive,hopefully the opinion can be made an autosave system so even if it comes out_alone before saving we can edit it in the draftthe problem is a few minutes ago i stayed for a while because the child was crying eh the application was ngestar himself when i opened it againso the writing disappearsalready forgot the details of the writing that i have compiled expressionless_face
424e4c68-6272-4125-b79c-a893acaf2261,din saja,5,2022-01-15 14:53:09,Bagus dan mudah menggunakannya,Positive,good and easy to use it
1b229984-cf47-41f1-9d08-1e872bbafdb3,Adi Putra Pratama,5,2022-01-14 13:22:57,Opinia memberikan diri saya lebih bisa mengembangkan kemampuan saya dan wadah karya saya . Terimakasih opinia 🙏,Positive,opinia gives myself to be more able to develop my abilities and a container for my workthank you opinion folded_hands
e830f79a-ab24-44d2-802a-5406f29fb4a3,apri ani,5,2022-01-14 13:04:48,Selalu semangat,Positive,always spirited
5885975c-d7a8-4d67-a8ac-07ace3932768,DAFIQ HUSAIN,5,2022-01-13 04:38:25,Pokoknya the best,Positive,the best
108d9406-f787-4513-b931-45be5f91c220,Ummi NeNa,5,2022-01-12 15:09:42,"Sangat menginspirasi, jadi semangat buat nulis.",Positive,very inspiring so the spirit for writing
8a344888-c548-4fd8-9117-6677863d0bb0,Harry,5,2022-01-10 00:47:27,Bagus,Positive,good
14da1ab8-5b0c-4bbd-af44-66a539f1100d,Sulas Tri,5,2022-01-04 15:31:35,Sangat bagus dan keren,Positive,very good and cool
15dcd34b-353b-4c7f-8918-bcb6c4e6aa5d,Siti Kharisma,5,2022-01-04 14:13:42,"Suka banget,",Positive,really like
1f83f98c-65c6-410f-ae84-d251d7c92010,dellaFinanda Loli,1,2022-01-02 17:22:57,Buruk. Gak bisa lanjut daftar,Negative,badcan not_continue the list
7e3d7b2b-1464-437b-b7e0-aaabab838b41,Har-Fina NQA,1,2022-01-01 22:21:56,"Knapa tiba2 aplikasi ku tdk bisa terbuka, cuma minta Update trus langsung log out akun. Dan tdk bisa terbuka lgi🤦",Negative,why suddenly my application can not_open just ask for an update and then log out of the accountand can not_open again person_facepalming
52f41071-a53c-4de7-a78b-ed8fb1e910b9,Wahyu #,1,2022-01-01 21:12:06,Gak bisa daftar,Negative,can not_register
7cda2501-c09c-40e1-b836-cc1a4433a6cd,Ike Aprillina,5,2022-01-01 20:22:12,Bagus,Positive,good
a0d84ae5-e1be-4fdb-8cbd-1a65f99de852,Diyah Kusno,5,2022-01-01 19:46:44,Sukses selalu,Positive,good luck for the future
bee7a2ba-e895-4a76-97e8-54302dd4feed,Titi Ariswati,5,2022-01-01 19:19:19,👍,Positive,thumbs_up
499e67b2-ba69-4e04-a04d-4ea2052c52b9,Alwin Jawi,5,2022-01-01 18:54:21,Keren,Positive,keren
a791ffcd-fc24-4e11-894a-d08b2fac222e,Thaifur Rahman,5,2022-01-01 17:12:49,"Di Opinia, aku bisa mengeluhkan segala resah dan gelisah. Opinia adalah rumah keduaku. Sangat nyaman banget.",Positive,in opinia i can complain about everything restless and restlessopinia is my second homevery comfortable
a1acb027-85b9-4bd8-a84a-15ce4a39206a,Dewi Laxmi,5,2022-01-01 12:56:32,"Paling bagus sebagai wadah untuk kreasi penulis, terlebih untuk yang pemula.",Positive,the best as a container for the writers creation especially for beginners
962057c3-b1a7-4678-8493-17d952031b7d,Yesi Yumna,4,2022-01-01 09:10:49,"Bagus, hanya blm faham penggunaannya untuk tag tmn...",Positive,well just dont understand its use for tag tmn 
ad142087-e43d-4f7b-8c2b-a407048ddff3,nur jannah,2,2022-01-01 08:41:40,"Minta tolong pencerahannya min, aplikasi minta update, tapi pas saya mau update kok tidak bisa?",Negative,ask for help min the application asks for an update but when i want to update how come you cant
1f200d5b-1581-42ff-8b2d-facd0b7d3930,YAYU SRIYUNITA RAHAYU,5,2022-01-01 05:30:04,Sangat memfasilitasi saya untuk bisa ber literasi,Positive,very facilitating me to be literacy
27908152-f0f4-4601-9834-9eefa6d19163,Fransisco Xaverius Fernandez,5,2022-01-01 05:27:52,"Sangat bagus, namun saya harus banyak belajar cara mengatur tulisan saya di opinia agar tampilan menarik dan isi bermanfaat. Mohon masukannya. Terimakasih...",Positive,very good but i have to learn a lot how to manage my writing in opinion so that the attractive appearance and content are usefulplease inputthank you
4b7bd777-828d-493b-82bb-7f8fbb008c30,ie soen anwar,5,2022-01-01 05:22:54,Opinia merupakan salah satu wadah yang mencerahkan dan kita bisa belajar banyak hal di seputar dunia literasi melalui tulisan-tulisan yang berbobot. Kita juga bisa mengembangksn tulisan di sini.,Positive,opinia is one of the enlightening containers and we can learn many things around the world of literacy through weighty writingswe can also develop writing here
9464cb65-7d69-4f67-9826-495edb76a118,Amrih Nur Sulistiyowati mbak lis,5,2022-01-01 04:56:53,Berisi berbagai macam postingan yang menginspirasi. Terima kasih Opinia,Positive,contains various kinds of inspiring poststhank you opinion
89676685-a6c3-4c60-aafb-0883894625b9,Ayub Sid,1,2021-12-31 23:11:03,Ini maksudnya apa kak? Mohon dipenjelasan atau perbaikan aplikasi,Negative,what does this mean sisplease explain or improve the application
27174680-82c3-4a2d-91d4-4c654012bcc0,Ahy Adin,3,2021-12-26 07:24:42,Kenapa di opinia tidak bisa meng-upload foto ? Harap diberi penjelasan ya ?,Negative,why can not_i upload photos in opiniaplease give an explanation
ff124a8e-475f-4aa0-864d-c6c641a5a362,Hadi Prayetno,1,2021-12-22 14:45:10,Akun tidak bisa diedit. Mohon perbaikannya,Negative,account cannot_be editedplease improve it
bee04e38-3acb-4006-9ecf-45c589fd3665,ambo biu,4,2021-12-16 21:03:13,"untuk pecairan pop reward sebaiknnya bisa ke ewallet, seperti ovo, dana dll",Positive,for pop rewards you should go to ewallet such as ovo funds etc
4a0d305c-8eb7-455e-94ab-2cd4b279c7f5,Aria Kanezka,5,2021-12-11 07:53:11,Aku suka,Positive,i like
f71f72d9-5ec5-427e-91ad-0d6e32624b78,Sari Nada,4,2021-12-08 15:38:12,Menariiiikkkkk👍👍👍,Negative,menariiiikkkkkthumbs_upthumbs_upthumbs_up
b234a22a-2f1f-4432-9d6b-4fb7b36e21e1,Andi Rahmatullah at,5,2021-12-05 23:30:38,Sangat bermanfaat,Positive,very helpful
b53569a5-fb46-40d7-a5bd-250db9aa10c1,Ignatius Capestrano Dionisius,1,2021-11-29 14:26:42,Bintang 1 dulu kalau sudah bagus saya edit nanti,Negative,1 star first when i was good i edit it later
01754356-250d-4ca1-a9a6-7fe82d2ea37f,Nisa Budi Arifiana,1,2021-11-25 04:03:50,Kenapa saya tidak bisa membuat akun ya?,Negative,why can not_i create an account
52976415-ee4b-4aae-82ba-4bc12d9b9d56,NANA SURYANA,5,2021-11-20 12:30:48,Opinia sangat bagus. Pas buat orang yang suka dunia tulis menulis.,Positive,opinia is very goodpas for people who like the world write
66e4af74-389b-49c8-b4b3-2257db1857bf,kenangan,5,2021-11-17 18:10:50,Sangat bgus skali,Negative,very bgus skali
37e7633f-c740-4be6-9731-7db6d996ff33,Irwan AR,5,2021-11-17 12:24:43,Sosial media dengan basis literasi itu sungguh menantang dan mulia. Go ahead opinia. Yakin usaha sampai,Positive,social media with the literacy base is truly challenging and noblego ahead opiniasure business arrives
72e1c61d-422b-4e01-a058-38cef6bb9687,Haruna Vivo,5,2021-11-17 11:19:49,Mantap pokoknya💪,Positive,steady anyway flexed biceps
56778143-332c-463f-8e7d-9103ab177d2f,Dedi Miswar,5,2021-11-11 22:21:16,Mantap,Positive,stable
8cc873e3-9d56-4114-9656-91c4a888c649,Ada Icc,5,2021-11-11 22:02:16,Luar biasa. Referensi manusia milenial,Positive,extraordinarymillennial human reference
64b50e01-eb94-43c6-98a6-d41b79c0e30e,Rizky Pratama_061,5,2021-11-11 16:46:52,"Aplikasinya bagus, tapi masih perlu banyak update minimal 1 bulan sekali.",Positive,the application is good but still needs a lot of updates at least once a month
f044eaa3-1081-493e-b318-642a8a09776c,angga purnama,5,2021-11-09 21:39:30,dah bagus kembali normal,Positive,already good back to normal
2a996b21-4a94-4cba-95de-85db12f9a98a,Ayu Ratna Sari,5,2021-11-06 22:25:34,"Bag us banget aplikasinya. Semoga dari sini, impian saya menjadi penulis sukses tercapai. Aamiin",Positive,the application is really the applicationhopefully from here my dream of becoming a successful writer is achievedamen
